Year,VNINDEX,BVH,CSM,CTG,CII,DPM,FLC,EIB,DRC,FPT,HAG,HCM,GMD,HPG,IJC,HSG,MBB,MSN,ITA,OGC,KDC,PVD,PPC,PVT,VCB,SSI,STB,REE,VIC,VNM,NGANHANG,KHOANGSAN,NANGLUONG,VN30,UPCOM,CONGNGHE,VNINDEX_is_outlier,VNINDEX_Cleaned,BVH_is_outlier,BVH_Cleaned,CSM_is_outlier,CSM_Cleaned,CTG_is_outlier,CTG_Cleaned,CII_is_outlier,CII_Cleaned,DPM_is_outlier,DPM_Cleaned,FLC_is_outlier,FLC_Cleaned,EIB_is_outlier,EIB_Cleaned,DRC_is_outlier,DRC_Cleaned,FPT_is_outlier,FPT_Cleaned,HAG_is_outlier,HAG_Cleaned,HCM_is_outlier,HCM_Cleaned,GMD_is_outlier,GMD_Cleaned,HPG_is_outlier,HPG_Cleaned,IJC_is_outlier,IJC_Cleaned,HSG_is_outlier,HSG_Cleaned,MBB_is_outlier,MBB_Cleaned,MSN_is_outlier,MSN_Cleaned,ITA_is_outlier,ITA_Cleaned,OGC_is_outlier,OGC_Cleaned,KDC_is_outlier,KDC_Cleaned,PVD_is_outlier,PVD_Cleaned,PPC_is_outlier,PPC_Cleaned,PVT_is_outlier,PVT_Cleaned,VCB_is_outlier,VCB_Cleaned,SSI_is_outlier,SSI_Cleaned,STB_is_outlier,STB_Cleaned,REE_is_outlier,REE_Cleaned,VIC_is_outlier,VIC_Cleaned,VNM_is_outlier,VNM_Cleaned,NGANHANG_is_outlier,NGANHANG_Cleaned,KHOANGSAN_is_outlier,KHOANGSAN_Cleaned,NANGLUONG_is_outlier,NANGLUONG_Cleaned,VN30_is_outlier,VN30_Cleaned,UPCOM_is_outlier,UPCOM_Cleaned,CONGNGHE_is_outlier,CONGNGHE_Cleaned
2016-01-04,576.55,52.29,15.895,17.61,20.925,24.295,7.95,11.2,30.145,34.095,10.3,28.035,27.33,16.33,9.315,11.245,12.975,48.665,5.7,4.4,22.39,24.18,14.31,8.16,31.435,21.02,12.55,19.72,34.085,100.16,464.375,113.855,990.05,591.3,51.55,579.375,False,576.55,False,52.29,False,15.895,False,17.61,False,20.925,False,24.295,False,7.95,False,11.2,False,30.145,False,34.095,False,10.3,False,28.035,False,27.33,False,16.33,False,9.315,False,11.245,False,12.975,False,48.665,False,5.7,False,4.4,False,22.39,False,24.18,False,14.31,False,8.16,False,31.435,False,21.02,False,12.55,False,19.72,False,34.085,False,100.16,False,464.375,False,113.855,False,990.05,False,591.3,False,51.55,False,579.375
2016-01-05,572.35,52.29,15.705,17.415,21.355,24.255,7.75,11.2,29.945,33.875,9.9,27.39,27.205,16.125,9.495,11.225,12.88,47.225,5.5,4.3,22.205,23.14,14.27,8.12,31.155,20.35,12.45,19.485,34.75,99.77,459.945,112.65,990.15,586.35,50.65,575.76,False,572.35,False,52.29,False,15.705,False,17.415,False,21.355,False,24.255,False,7.75,False,11.2,False,29.945,False,33.875,False,9.9,False,27.39,False,27.205,False,16.125,False,9.495,False,11.225,False,12.88,False,47.225,False,5.5,False,4.3,False,22.205,False,23.14,False,14.27,False,8.12,False,31.155,False,20.35,False,12.45,False,19.485,False,34.75,False,99.77,False,459.945,False,112.65,False,990.15,False,586.35,False,50.65,False,575.76
2016-01-06,572.05,52.53,15.665,17.515,21.405,24.555,7.8,11.15,29.945,33.945,9.9,26.79,27.01,16.16,9.35,11.205,12.835,47.555,5.55,4.45,22.57,22.455,14.46,8.24,31.115,20.055,12.65,19.4,34.78,98.97,460.215,112.355,989.14,586.4,50.5,577.96,False,572.05,False,52.53,False,15.665,False,17.515,False,21.405,False,24.555,False,7.8,False,11.15,False,29.945,False,33.945,False,9.9,False,26.79,False,27.01,False,16.16,False,9.35,False,11.205,False,12.835,False,47.555,False,5.55,False,4.45,False,22.57,False,22.455,False,14.46,False,8.24,False,31.115,False,20.055,False,12.65,False,19.4,False,34.78,False,98.97,False,460.215,False,112.355,False,989.14,False,586.4,False,50.5,False,577.96
2016-01-07,566.0,51.795,15.51,17.37,21.26,24.47,7.7,11.1,29.665,33.6,9.95,25.735,26.32,15.96,9.305,11.07,12.79,48.5,5.4,4.35,22.335,21.41,14.42,8.08,30.82,19.58,12.6,19.285,34.815,97.79,454.44,111.34,985.53,583.15,49.9,570.905,False,566.0,False,51.795,False,15.51,False,17.37,False,21.26,False,24.47,False,7.7,False,11.1,False,29.665,False,33.6,False,9.95,False,25.735,False,26.32,False,15.96,False,9.305,False,11.07,False,12.79,False,48.5,False,5.4,False,4.35,False,22.335,False,21.41,False,14.42,False,8.08,False,30.82,False,19.58,False,12.6,False,19.285,False,34.815,False,97.79,False,454.44,False,111.34,False,985.53,False,583.15,False,49.9,False,570.905
2016-01-08,559.8,50.805,15.345,17.13,20.785,24.17,7.5,10.95,29.245,32.89,10.05,24.355,25.46,15.625,9.31,10.945,12.61,48.985,5.3,4.1,21.965,21.05,14.69,7.96,30.605,19.055,12.5,19.095,34.93,96.595,446.48,109.33,985.34,576.0,49.4,560.99,False,559.8,False,50.805,False,15.345,False,17.13,False,20.785,False,24.17,False,7.5,False,10.95,False,29.245,False,32.89,False,10.05,False,24.355,False,25.46,False,15.625,False,9.31,False,10.945,False,12.61,False,48.985,False,5.3,False,4.1,False,21.965,False,21.05,False,14.69,False,7.96,False,30.605,False,19.055,False,12.5,False,19.095,False,34.93,False,96.595,False,446.48,False,109.33,False,985.34,False,576.0,False,49.4,False,560.99
2016-01-11,560.25,50.56,15.315,17.025,20.925,24.17,7.45,11.05,29.455,32.64,10.5,24.315,25.3,15.595,9.16,10.965,12.6,48.185,5.25,3.95,21.885,20.82,14.54,7.88,30.57,19.15,12.5,19.125,35.56,96.6,446.91,107.025,984.06,576.1,49.2,558.895,False,560.25,False,50.56,False,15.315,False,17.025,False,20.925,False,24.17,False,7.45,False,11.05,False,29.455,False,32.64,False,10.5,False,24.315,False,25.3,False,15.595,False,9.16,False,10.965,False,12.6,False,48.185,False,5.25,False,3.95,False,21.885,False,20.82,False,14.54,False,7.88,False,30.57,False,19.15,False,12.5,False,19.125,False,35.56,False,96.6,False,446.91,False,107.025,False,984.06,False,576.1,False,49.2,False,558.895
2016-01-12,560.85,50.315,15.315,17.025,21.115,24.045,7.7,11.1,29.74,32.785,11.15,25.275,25.295,15.65,9.26,10.965,12.6,48.5,5.3,4.1,21.55,20.55,14.385,7.83,30.745,19.44,12.35,19.285,35.3,96.6,447.515,106.415,982.775,578.3,49.45,561.32,False,560.85,False,50.315,False,15.315,False,17.025,False,21.115,False,24.045,False,7.7,False,11.1,False,29.74,False,32.785,False,11.15,False,25.275,False,25.295,False,15.65,False,9.26,False,10.965,False,12.6,False,48.5,False,5.3,False,4.1,False,21.55,False,20.55,False,14.385,False,7.83,False,30.745,False,19.44,False,12.35,False,19.285,False,35.3,False,96.6,False,447.515,False,106.415,False,982.775,False,578.3,False,49.45,False,561.32
2016-01-13,563.2,50.81,15.51,17.125,21.305,24.175,7.7,11.55,29.775,33.14,11.05,26.29,25.645,15.63,9.21,11.03,12.7,48.185,5.4,4.15,21.595,21.185,14.345,8.04,30.93,19.865,12.45,19.795,35.005,96.6,450.775,106.935,982.44,580.65,49.4,567.675,False,563.2,False,50.81,False,15.51,False,17.125,False,21.305,False,24.175,False,7.7,False,11.55,False,29.775,False,33.14,False,11.05,False,26.29,False,25.645,False,15.63,False,9.21,False,11.03,False,12.7,False,48.185,False,5.4,False,4.15,False,21.595,False,21.185,False,14.345,False,8.04,False,30.93,False,19.865,False,12.45,False,19.795,False,35.005,False,96.6,False,450.775,False,106.935,False,982.44,False,580.65,False,49.4,False,567.675
2016-01-14,553.6,48.495,15.51,16.79,20.595,23.88,7.2,11.45,28.975,32.71,10.5,25.275,25.36,15.11,9.07,10.665,12.51,47.395,5.2,3.95,20.9,20.68,14.075,7.79,30.385,19.245,12.0,19.605,35.085,95.81,440.415,106.07,981.125,569.75,49.05,560.16,False,553.6,False,48.495,False,15.51,False,16.79,False,20.595,False,23.88,False,7.2,False,11.45,False,28.975,False,32.71,False,10.5,False,25.275,False,25.36,False,15.11,False,9.07,False,10.665,False,12.51,False,47.395,False,5.2,False,3.95,False,20.9,False,20.68,False,14.075,False,7.79,False,30.385,False,19.245,False,12.0,False,19.605,False,35.085,False,95.81,False,440.415,False,106.07,False,981.125,False,569.75,False,49.05,False,560.16
2016-01-15,549.75,47.55,15.405,16.885,20.84,23.75,6.9,11.35,29.11,32.745,10.15,25.275,25.265,14.585,8.695,10.495,12.51,46.12,5.1,4.0,20.07,20.46,14.23,7.67,29.99,19.16,11.5,19.565,35.115,96.205,435.435,106.235,980.915,564.05,48.95,560.855,False,549.75,False,47.55,False,15.405,False,16.885,False,20.84,False,23.75,False,6.9,False,11.35,False,29.11,False,32.745,False,10.15,False,25.275,False,25.265,False,14.585,False,8.695,False,10.495,False,12.51,False,46.12,False,5.1,False,4.0,False,20.07,False,20.46,False,14.23,False,7.67,False,29.99,False,19.16,False,11.5,False,19.565,False,35.115,False,96.205,False,435.435,False,106.235,False,980.915,False,564.05,False,48.95,False,560.855
2016-01-18,525.35,45.045,14.9,16.125,20.415,22.86,6.4,10.9,28.24,31.865,9.5,23.98,24.19,13.71,8.55,9.775,12.19,43.735,4.8,3.9,18.915,19.225,13.76,7.15,28.315,18.19,10.85,18.695,34.045,92.25,412.5,102.98,956.555,537.65,48.15,546.275,False,525.35,False,45.045,False,14.9,False,16.125,False,20.415,False,22.86,False,6.4,False,10.9,False,28.24,False,31.865,False,9.5,False,23.98,False,24.19,False,13.71,False,8.55,False,9.775,False,12.19,False,43.735,False,4.8,False,3.9,False,18.915,False,19.225,False,13.76,False,7.15,False,28.315,False,18.19,False,10.85,False,18.695,False,34.045,False,92.25,False,412.5,False,102.98,False,956.555,False,537.65,False,48.15,False,546.275
2016-01-19,530.7,46.225,14.93,16.36,20.605,23.115,6.45,10.8,28.035,31.86,9.45,24.39,24.815,14.135,8.645,9.895,12.195,44.375,4.8,3.8,19.705,18.86,13.49,7.19,28.685,18.43,11.05,18.655,35.04,93.035,415.8,105.6,954.955,545.85,47.55,547.135,False,530.7,False,46.225,False,14.93,False,16.36,False,20.605,False,23.115,False,6.45,False,10.8,False,28.035,False,31.86,False,9.45,False,24.39,False,24.815,False,14.135,False,8.645,False,9.895,False,12.195,False,44.375,False,4.8,False,3.8,False,19.705,False,18.86,False,13.49,False,7.19,False,28.685,False,18.43,False,11.05,False,18.655,False,35.04,False,93.035,False,415.8,False,105.6,False,954.955,False,545.85,False,47.55,False,547.135
2016-01-20,533.0,47.21,14.795,16.41,20.695,23.245,6.4,10.8,28.14,32.0,9.25,24.77,25.1,14.105,8.6,9.795,12.33,45.005,4.9,3.7,20.065,17.915,12.94,7.15,29.225,18.44,11.1,18.82,34.97,93.43,419.355,104.96,945.7,547.75,47.15,549.005,False,533.0,False,47.21,False,14.795,False,16.41,False,20.695,False,23.245,False,6.4,False,10.8,False,28.14,False,32.0,False,9.25,False,24.77,False,25.1,False,14.105,False,8.6,False,9.795,False,12.33,False,45.005,False,4.9,False,3.7,False,20.065,False,17.915,False,12.94,False,7.15,False,29.225,False,18.44,False,11.1,False,18.82,False,34.97,False,93.43,False,419.355,False,104.96,False,945.7,False,547.75,False,47.15,False,549.005
2016-01-21,525.95,46.27,14.675,15.98,20.595,23.285,6.0,10.65,28.045,31.755,8.65,23.985,25.015,14.135,8.455,9.32,12.195,46.115,4.85,3.7,19.75,17.185,12.905,6.95,28.715,18.29,10.95,18.545,35.045,92.245,410.335,103.94,941.025,543.0,47.05,545.305,False,525.95,False,46.27,False,14.675,False,15.98,False,20.595,False,23.285,False,6.0,False,10.65,False,28.045,False,31.755,False,8.65,False,23.985,False,25.015,False,14.135,False,8.455,False,9.32,False,12.195,False,46.115,False,4.85,False,3.7,False,19.75,False,17.185,False,12.905,False,6.95,False,28.715,False,18.29,False,10.95,False,18.545,False,35.045,False,92.245,False,410.335,False,103.94,False,941.025,False,543.0,False,47.05,False,545.305
2016-01-22,519.8,46.13,14.61,15.5,20.65,23.625,5.8,10.35,28.005,31.65,8.15,24.13,24.855,14.385,8.455,8.965,12.24,44.845,4.75,3.65,19.7,17.32,12.475,7.03,28.575,18.435,10.75,18.35,35.63,90.66,401.7,104.11,935.105,536.95,47.05,543.575,False,519.8,False,46.13,False,14.61,False,15.5,False,20.65,False,23.625,False,5.8,False,10.35,False,28.005,False,31.65,False,8.15,False,24.13,False,24.855,False,14.385,False,8.455,False,8.965,False,12.24,False,44.845,False,4.75,False,3.65,False,19.7,False,17.32,False,12.475,False,7.03,False,28.575,False,18.435,False,10.75,False,18.35,False,35.63,False,90.66,False,401.7,False,104.11,False,935.105,False,536.95,False,47.05,False,543.575
2016-01-25,536.2,48.095,14.96,16.17,20.97,23.875,6.35,10.15,28.005,32.605,8.15,25.23,25.555,14.98,8.315,9.155,12.74,46.275,5.0,3.6,20.21,18.91,12.99,7.59,29.73,19.485,11.25,18.97,35.485,92.24,415.725,105.285,955.585,554.55,47.35,559.235,False,536.2,False,48.095,False,14.96,False,16.17,False,20.97,False,23.875,False,6.35,False,10.15,False,28.005,False,32.605,False,8.15,False,25.23,False,25.555,False,14.98,False,8.315,False,9.155,False,12.74,False,46.275,False,5.0,False,3.6,False,20.21,False,18.91,False,12.99,False,7.59,False,29.73,False,19.485,False,11.25,False,18.97,False,35.485,False,92.24,False,415.725,False,105.285,False,955.585,False,554.55,False,47.35,False,559.235
2016-01-26,537.15,48.54,15.05,16.405,20.935,23.535,6.4,10.4,27.835,32.75,8.55,25.69,25.43,15.005,8.365,9.34,12.835,46.755,5.0,3.5,20.49,19.14,13.175,7.59,29.625,19.485,11.25,19.17,35.185,91.45,418.565,105.39,957.965,554.65,47.2,560.145,False,537.15,False,48.54,False,15.05,False,16.405,False,20.935,False,23.535,False,6.4,False,10.4,False,27.835,False,32.75,False,8.55,False,25.69,False,25.43,False,15.005,False,8.365,False,9.34,False,12.835,False,46.755,False,5.0,False,3.5,False,20.49,False,19.14,False,13.175,False,7.59,False,29.625,False,19.485,False,11.25,False,19.17,False,35.185,False,91.45,False,418.565,False,105.39,False,957.965,False,554.65,False,47.2,False,560.145
2016-01-27,541.95,48.985,15.09,16.89,20.98,23.795,6.55,10.45,27.83,32.815,8.95,25.825,25.45,15.065,8.26,9.665,12.97,46.75,5.15,3.4,20.58,19.905,13.255,7.75,29.7,19.725,11.35,19.52,34.75,91.85,425.845,106.085,963.25,559.45,47.25,561.995,False,541.95,False,48.985,False,15.09,False,16.89,False,20.98,False,23.795,False,6.55,False,10.45,False,27.83,False,32.815,False,8.95,False,25.825,False,25.45,False,15.065,False,8.26,False,9.665,False,12.97,False,46.75,False,5.15,False,3.4,False,20.58,False,19.905,False,13.255,False,7.75,False,29.7,False,19.725,False,11.35,False,19.52,False,34.75,False,91.85,False,425.845,False,106.085,False,963.25,False,559.45,False,47.25,False,561.995
2016-01-28,541.65,49.035,15.345,16.695,20.925,23.835,6.5,10.25,27.275,32.64,8.5,25.685,25.48,15.085,8.41,9.88,13.2,46.435,5.2,3.4,20.855,19.73,13.175,7.95,29.445,19.58,11.45,19.4,35.04,92.64,425.89,104.88,965.385,559.1,47.15,559.245,False,541.65,False,49.035,False,15.345,False,16.695,False,20.925,False,23.835,False,6.5,False,10.25,False,27.275,False,32.64,False,8.5,False,25.685,False,25.48,False,15.085,False,8.41,False,9.88,False,13.2,False,46.435,False,5.2,False,3.4,False,20.855,False,19.73,False,13.175,False,7.95,False,29.445,False,19.58,False,11.45,False,19.4,False,35.04,False,92.64,False,425.89,False,104.88,False,965.385,False,559.1,False,47.15,False,559.245
2016-01-29,541.6,49.325,15.795,16.455,20.98,24.0,6.5,10.3,27.695,32.71,8.3,25.55,25.165,15.17,8.55,9.93,13.15,46.11,5.15,3.45,20.72,20.455,13.45,8.11,29.66,19.485,11.35,19.605,35.08,91.85,423.14,104.965,974.535,558.7,47.05,560.78,False,541.6,False,49.325,False,15.795,False,16.455,False,20.98,False,24.0,False,6.5,False,10.3,False,27.695,False,32.71,False,8.3,False,25.55,False,25.165,False,15.17,False,8.55,False,9.93,False,13.15,False,46.11,False,5.15,False,3.45,False,20.72,False,20.455,False,13.45,False,8.11,False,29.66,False,19.485,False,11.35,False,19.605,False,35.08,False,91.85,False,423.14,False,104.965,False,974.535,False,558.7,False,47.05,False,560.78
2016-02-01,544.6,50.32,16.275,16.64,21.165,24.595,6.5,10.4,28.21,32.885,8.25,25.74,25.675,15.365,8.505,9.895,13.15,45.8,5.3,3.5,20.395,21.365,13.755,8.12,29.84,19.58,11.3,19.75,34.9,93.435,425.39,104.43,977.485,561.9,47.5,563.87,False,544.6,False,50.32,False,16.275,False,16.64,False,21.165,False,24.595,False,6.5,False,10.4,False,28.21,False,32.885,False,8.25,False,25.74,False,25.675,False,15.365,False,8.505,False,9.895,False,13.15,False,45.8,False,5.3,False,3.5,False,20.395,False,21.365,False,13.755,False,8.12,False,29.84,False,19.58,False,11.3,False,19.75,False,34.9,False,93.435,False,425.39,False,104.43,False,977.485,False,561.9,False,47.5,False,563.87
2016-02-02,538.85,49.675,15.99,16.505,21.12,24.3,6.35,10.35,28.24,32.885,8.0,25.27,25.485,14.97,8.41,9.705,13.06,46.115,5.2,3.4,20.115,20.0,13.765,7.84,29.44,19.345,11.2,19.88,34.535,94.615,420.615,103.36,970.465,556.8,47.35,563.235,False,538.85,False,49.675,False,15.99,False,16.505,False,21.12,False,24.3,False,6.35,False,10.35,False,28.24,False,32.885,False,8.0,False,25.27,False,25.485,False,14.97,False,8.41,False,9.705,False,13.06,False,46.115,False,5.2,False,3.4,False,20.115,False,20.0,False,13.765,False,7.84,False,29.44,False,19.345,False,11.2,False,19.88,False,34.535,False,94.615,False,420.615,False,103.36,False,970.465,False,556.8,False,47.35,False,563.235
2016-02-03,534.65,48.835,15.725,16.22,20.98,24.43,6.25,10.4,28.145,32.96,7.75,25.185,25.235,14.95,8.355,9.58,13.105,45.475,5.15,3.2,20.165,19.5,13.525,7.59,28.785,19.34,11.0,19.75,34.2,94.615,415.24,103.79,963.815,552.75,47.25,562.705,False,534.65,False,48.835,False,15.725,False,16.22,False,20.98,False,24.43,False,6.25,False,10.4,False,28.145,False,32.96,False,7.75,False,25.185,False,25.235,False,14.95,False,8.355,False,9.58,False,13.105,False,45.475,False,5.15,False,3.2,False,20.165,False,19.5,False,13.525,False,7.59,False,28.785,False,19.34,False,11.0,False,19.75,False,34.2,False,94.615,False,415.24,False,103.79,False,963.815,False,552.75,False,47.25,False,562.705
2016-02-04,543.45,49.675,16.025,16.405,21.07,24.805,6.4,10.65,28.005,33.06,7.75,25.5,25.61,15.175,8.26,9.775,13.195,46.435,5.2,3.3,20.865,20.545,13.68,7.79,29.26,19.635,11.1,19.87,34.755,97.395,420.675,106.025,980.285,561.1,47.6,565.2,False,543.45,False,49.675,False,16.025,False,16.405,False,21.07,False,24.805,False,6.4,False,10.65,False,28.005,False,33.06,False,7.75,False,25.5,False,25.61,False,15.175,False,8.26,False,9.775,False,13.195,False,46.435,False,5.2,False,3.3,False,20.865,False,20.545,False,13.68,False,7.79,False,29.26,False,19.635,False,11.1,False,19.87,False,34.755,False,97.395,False,420.675,False,106.025,False,980.285,False,561.1,False,47.6,False,565.2
2016-02-05,543.05,49.18,16.115,16.55,21.115,24.805,6.35,10.75,27.865,33.095,7.8,25.64,25.765,15.17,8.07,9.885,13.375,46.59,5.2,3.3,20.86,20.235,13.365,7.79,29.04,19.965,11.15,19.985,34.35,97.39,420.61,105.95,973.295,563.0,47.9,567.75,False,543.05,False,49.18,False,16.115,False,16.55,False,21.115,False,24.805,False,6.35,False,10.75,False,27.865,False,33.095,False,7.8,False,25.64,False,25.765,False,15.17,False,8.07,False,9.885,False,13.375,False,46.59,False,5.2,False,3.3,False,20.86,False,20.235,False,13.365,False,7.79,False,29.04,False,19.965,False,11.15,False,19.985,False,34.35,False,97.39,False,420.61,False,105.95,False,973.295,False,563.0,False,47.9,False,567.75
2016-02-15,541.2,48.785,16.41,16.405,21.075,24.425,6.3,10.55,27.795,32.965,7.75,25.415,25.615,14.89,7.885,9.83,13.705,45.955,5.1,3.35,20.95,19.725,13.14,7.71,29.035,19.87,11.0,20.11,33.865,98.18,419.325,106.62,957.605,557.85,48.2,565.29,False,541.2,False,48.785,False,16.41,False,16.405,False,21.075,False,24.425,False,6.3,False,10.55,False,27.795,False,32.965,False,7.75,False,25.415,False,25.615,False,14.89,False,7.885,False,9.83,False,13.705,False,45.955,False,5.1,False,3.35,False,20.95,False,19.725,False,13.14,False,7.71,False,29.035,False,19.87,False,11.0,False,20.11,False,33.865,False,98.18,False,419.325,False,106.62,False,957.605,False,557.85,False,48.2,False,565.29
2016-02-16,546.35,48.985,17.115,16.5,21.36,24.55,6.6,10.3,28.35,33.355,7.8,25.46,25.87,14.95,7.975,9.9,13.61,45.8,5.2,3.4,20.58,20.41,13.33,7.83,29.365,19.965,10.95,20.23,33.715,101.355,421.39,107.45,962.45,561.7,47.95,571.915,False,546.35,False,48.985,False,17.115,False,16.5,False,21.36,False,24.55,False,6.6,False,10.3,False,28.35,False,33.355,False,7.8,False,25.46,False,25.87,False,14.95,False,7.975,False,9.9,False,13.61,False,45.8,False,5.2,False,3.4,False,20.58,False,20.41,False,13.33,False,7.83,False,29.365,False,19.965,False,10.95,False,20.23,False,33.715,False,101.355,False,421.39,False,107.45,False,962.45,False,561.7,False,47.95,False,571.915
2016-02-17,549.7,49.57,17.44,16.41,21.215,24.385,7.0,10.2,28.695,33.88,7.9,25.505,26.06,14.975,7.93,10.02,13.655,45.8,5.1,3.6,20.215,20.32,13.21,7.79,29.19,20.2,10.75,20.265,33.76,103.725,419.535,109.495,963.72,564.2,47.95,578.905,False,549.7,False,49.57,False,17.44,False,16.41,False,21.215,False,24.385,False,7.0,False,10.2,False,28.695,False,33.88,False,7.9,False,25.505,False,26.06,False,14.975,False,7.93,False,10.02,False,13.655,False,45.8,False,5.1,False,3.6,False,20.215,False,20.32,False,13.21,False,7.79,False,29.19,False,20.2,False,10.75,False,20.265,False,33.76,False,103.725,False,419.535,False,109.495,False,963.72,False,564.2,False,47.95,False,578.905
2016-02-18,551.0,49.135,17.4,16.505,21.305,24.345,7.0,10.3,28.69,33.95,7.8,25.5,25.87,15.14,7.975,10.035,13.7,45.96,5.25,3.6,20.165,21.175,13.455,7.91,29.335,20.105,10.85,20.23,33.79,102.535,421.475,111.3,969.72,565.25,48.8,580.46,False,551.0,False,49.135,False,17.4,False,16.505,False,21.305,False,24.345,False,7.0,False,10.3,False,28.69,False,33.95,False,7.8,False,25.5,False,25.87,False,15.14,False,7.975,False,10.035,False,13.7,False,45.96,False,5.25,False,3.6,False,20.165,False,21.175,False,13.455,False,7.91,False,29.335,False,20.105,False,10.85,False,20.23,False,33.79,False,102.535,False,421.475,False,111.3,False,969.72,False,565.25,False,48.8,False,580.46
2016-02-19,553.3,49.92,17.655,16.605,21.26,24.095,6.9,10.35,28.935,33.85,8.05,25.405,25.295,15.145,7.93,10.0,13.93,45.8,5.35,3.5,20.395,21.87,13.37,7.96,29.295,20.295,10.95,20.19,33.17,102.14,424.045,111.295,968.49,567.1,48.95,579.525,False,553.3,False,49.92,False,17.655,False,16.605,False,21.26,False,24.095,False,6.9,False,10.35,False,28.935,False,33.85,False,8.05,False,25.405,False,25.295,False,15.145,False,7.93,False,10.0,False,13.93,False,45.8,False,5.35,False,3.5,False,20.395,False,21.87,False,13.37,False,7.96,False,29.295,False,20.295,False,10.95,False,20.19,False,33.17,False,102.14,False,424.045,False,111.295,False,968.49,False,567.1,False,48.95,False,579.525
2016-02-22,557.7,50.265,18.495,16.5,21.215,23.955,7.0,10.4,29.95,33.945,8.7,26.105,24.945,15.335,7.88,10.165,14.25,46.75,5.4,3.5,20.58,22.87,13.29,8.11,29.22,20.725,10.9,20.19,33.02,102.535,426.305,111.17,970.1,572.05,48.9,581.41,False,557.7,False,50.265,False,18.495,False,16.5,False,21.215,False,23.955,False,7.0,False,10.4,False,29.95,False,33.945,False,8.7,False,26.105,False,24.945,False,15.335,False,7.88,False,10.165,False,14.25,False,46.75,False,5.4,False,3.5,False,20.58,False,22.87,False,13.29,False,8.11,False,29.22,False,20.725,False,10.9,False,20.19,False,33.02,False,102.535,False,426.305,False,111.17,False,970.1,False,572.05,False,48.9,False,581.41
2016-02-23,564.1,51.795,18.465,16.545,21.215,24.3,7.0,10.35,30.185,34.095,9.1,27.67,25.17,15.485,8.075,10.19,14.115,47.39,5.35,3.5,21.19,23.045,13.135,8.16,29.875,21.635,10.9,20.19,33.645,103.325,431.07,111.585,969.01,576.75,49.0,582.955,False,564.1,False,51.795,False,18.465,False,16.545,False,21.215,False,24.3,False,7.0,False,10.35,False,30.185,False,34.095,False,9.1,False,27.67,False,25.17,False,15.485,False,8.075,False,10.19,False,14.115,False,47.39,False,5.35,False,3.5,False,21.19,False,23.045,False,13.135,False,8.16,False,29.875,False,21.635,False,10.9,False,20.19,False,33.645,False,103.325,False,431.07,False,111.585,False,969.01,False,576.75,False,49.0,False,582.955
2016-02-24,563.75,51.3,18.395,16.89,21.12,24.3,6.85,10.4,29.81,33.84,8.9,28.4,25.01,15.21,8.355,10.105,13.88,46.91,5.3,3.5,22.105,22.05,13.14,8.0,30.385,21.59,11.1,20.19,33.465,102.93,434.83,111.74,965.17,575.95,48.85,579.215,False,563.75,False,51.3,False,18.395,False,16.89,False,21.12,False,24.3,False,6.85,False,10.4,False,29.81,False,33.84,False,8.9,False,28.4,False,25.01,False,15.21,False,8.355,False,10.105,False,13.88,False,46.91,False,5.3,False,3.5,False,22.105,False,22.05,False,13.14,False,8.0,False,30.385,False,21.59,False,11.1,False,20.19,False,33.465,False,102.93,False,434.83,False,111.74,False,965.17,False,575.95,False,48.85,False,579.215
2016-02-25,568.2,52.045,18.495,17.51,21.025,24.22,6.85,10.45,29.39,33.945,8.95,28.955,24.955,15.485,8.215,10.28,13.925,46.595,5.25,3.55,22.62,22.0,13.06,8.2,30.71,21.59,11.2,20.19,33.575,103.335,446.86,112.495,966.25,578.45,48.4,581.165,False,568.2,False,52.045,False,18.495,False,17.51,False,21.025,False,24.22,False,6.85,False,10.45,False,29.39,False,33.945,False,8.95,False,28.955,False,24.955,False,15.485,False,8.215,False,10.28,False,13.925,False,46.595,False,5.25,False,3.55,False,22.62,False,22.0,False,13.06,False,8.2,False,30.71,False,21.59,False,11.2,False,20.19,False,33.575,False,103.335,False,446.86,False,112.495,False,966.25,False,578.45,False,48.4,False,581.165
2016-02-26,564.6,51.305,18.27,17.555,20.93,24.125,6.8,10.55,29.32,33.7,8.65,29.045,24.98,15.65,7.975,10.42,13.7,46.275,5.2,3.55,22.39,22.095,13.06,8.12,30.245,21.495,11.1,20.355,33.275,102.14,442.805,112.82,963.02,574.95,48.3,578.045,False,564.6,False,51.305,False,18.27,False,17.555,False,20.93,False,24.125,False,6.8,False,10.55,False,29.32,False,33.7,False,8.65,False,29.045,False,24.98,False,15.65,False,7.975,False,10.42,False,13.7,False,46.275,False,5.2,False,3.55,False,22.39,False,22.095,False,13.06,False,8.12,False,30.245,False,21.495,False,11.1,False,20.355,False,33.275,False,102.14,False,442.805,False,112.82,False,963.02,False,574.95,False,48.3,False,578.045
