Year,VNINDEX,VNINDEX_cleaned,VNINDEX_is_outlier,BVH,BVH_cleaned,BVH_is_outlier,CSM,CSM_cleaned,CSM_is_outlier,CTG,CTG_cleaned,CTG_is_outlier,CII,CII_cleaned,CII_is_outlier,DPM,DPM_cleaned,DPM_is_outlier,FLC,FLC_cleaned,FLC_is_outlier,EIB,EIB_cleaned,EIB_is_outlier,DRC,DRC_cleaned,DRC_is_outlier,FPT,FPT_cleaned,FPT_is_outlier,HAG,HAG_cleaned,HAG_is_outlier,HCM,HCM_cleaned,HCM_is_outlier,GMD,GMD_cleaned,GMD_is_outlier,HPG,HPG_cleaned,HPG_is_outlier,IJC,IJC_cleaned,IJC_is_outlier,HSG,HSG_cleaned,HSG_is_outlier,MBB,MBB_cleaned,MBB_is_outlier,MSN,MSN_cleaned,MSN_is_outlier,ITA,ITA_cleaned,ITA_is_outlier,OGC,OGC_cleaned,OGC_is_outlier,KDC,KDC_cleaned,KDC_is_outlier,PVD,PVD_cleaned,PVD_is_outlier,PPC,PPC_cleaned,PPC_is_outlier,PVT,PVT_cleaned,PVT_is_outlier,VCB,VCB_cleaned,VCB_is_outlier,SSI,SSI_cleaned,SSI_is_outlier,STB,STB_cleaned,STB_is_outlier,REE,REE_cleaned,REE_is_outlier,VIC,VIC_cleaned,VIC_is_outlier,VNM,VNM_cleaned,VNM_is_outlier,NGANHANG,NGANHANG_cleaned,NGANHANG_is_outlier,KHOANGSAN,KHOANGSAN_cleaned,KHOANGSAN_is_outlier,NANGLUONG,NANGLUONG_cleaned,NANGLUONG_is_outlier,VN30,VN30_cleaned,VN30_is_outlier,UPCOM,UPCOM_cleaned,UPCOM_is_outlier,CONGNGHE,CONGNGHE_cleaned,CONGNGHE_is_outlier
2016-10-12,683.65,683.65,False,72.1,72.1,False,20.665,20.665,False,16.555,16.555,False,28.865,28.865,False,25.09,25.09,False,6.4,6.4,False,10.325,10.325,False,38.015,38.015,False,37.615,37.615,False,5.23,5.23,False,27.46,27.46,False,28.1,28.1,False,27.73,27.73,False,8.645,8.645,False,21.555,21.555,False,13.545,13.545,False,43.41,43.41,False,4.575,4.575,False,1.315,1.315,False,37.1,37.1,False,25.35,25.35,False,12.895,12.895,False,12.855,12.855,False,37.7,37.7,False,21.3,21.3,False,9.26,9.26,False,19.955,19.955,False,42.45,42.45,False,138.85,138.85,False,465.025,465.025,False,123.24,123.24,False,1043.88,1043.88,False,655.365,655.365,False,56.38,56.38,False,628.075,628.075,False
2016-10-13,682.345,682.345,False,70.95,70.95,False,20.685,20.685,False,16.46,16.46,False,29.075,29.075,False,25.185,25.185,False,6.45,6.45,False,10.35,10.35,False,38.01,38.01,False,37.31,37.31,False,5.225,5.225,False,27.27,27.27,False,27.8,27.8,False,27.085,27.085,False,8.64,8.64,False,21.38,21.38,False,13.545,13.545,False,43.25,43.25,False,4.68,4.68,False,1.285,1.285,False,37.3,37.3,False,24.89,24.89,False,12.98,12.98,False,12.895,12.895,False,37.4,37.4,False,21.1,21.1,False,9.225,9.225,False,19.96,19.96,False,42.5,42.5,False,139.89,139.89,False,462.205,462.205,False,123.205,123.205,False,1043.49,1043.49,False,654.545,654.545,False,56.765,56.765,False,625.035,625.035,False
2016-10-14,687.84,687.84,False,70.75,70.75,False,20.715,20.715,False,16.48,16.48,False,29.12,29.12,False,25.17,25.17,False,6.535,6.535,False,10.325,10.325,False,38.415,38.415,False,37.44,37.44,False,5.45,5.45,False,27.46,27.46,False,27.85,27.85,False,27.365,27.365,False,8.595,8.595,False,21.495,21.495,False,13.68,13.68,False,43.38,43.38,False,4.74,4.74,False,1.295,1.295,False,38.025,38.025,False,25.135,25.135,False,13.13,13.13,False,13.045,13.045,False,37.45,37.45,False,21.375,21.375,False,9.26,9.26,False,20.035,20.035,False,42.9,42.9,False,141.46,141.46,False,463.53,463.53,False,124.425,124.425,False,1045.305,1045.305,False,659.485,659.485,False,57.295,57.295,False,628.265,628.265,False
2016-10-17,684.445,684.445,False,68.3,68.3,False,20.69,20.69,False,16.385,16.385,False,28.935,28.935,False,25.535,25.535,False,6.405,6.405,False,10.425,10.425,False,37.72,37.72,False,37.18,37.18,False,5.79,5.79,False,27.365,27.365,False,27.675,27.675,False,26.865,26.865,False,8.55,8.55,False,21.34,21.34,False,13.605,13.605,False,42.935,42.935,False,4.62,4.62,False,1.31,1.31,False,37.45,37.45,False,24.545,24.545,False,13.13,13.13,False,12.945,12.945,False,36.8,36.8,False,21.2,21.2,False,9.265,9.265,False,19.91,19.91,False,42.9,42.9,False,141.215,141.215,False,459.385,459.385,False,125.725,125.725,False,1043.1,1043.1,False,654.135,654.135,False,57.605,57.605,False,625.325,625.325,False
2016-10-18,680.485,680.485,False,68.0,68.0,False,20.375,20.375,False,16.335,16.335,False,28.24,28.24,False,25.845,25.845,False,6.135,6.135,False,10.525,10.525,False,37.11,37.11,False,36.99,36.99,False,5.51,5.51,False,27.25,27.25,False,27.7,27.7,False,26.78,26.78,False,8.455,8.455,False,21.31,21.31,False,13.655,13.655,False,42.465,42.465,False,4.525,4.525,False,1.305,1.305,False,37.475,37.475,False,24.485,24.485,False,13.165,13.165,False,12.83,12.83,False,36.5,36.5,False,21.075,21.075,False,9.24,9.24,False,19.63,19.63,False,42.75,42.75,False,141.02,141.02,False,457.535,457.535,False,125.99,125.99,False,1042.155,1042.155,False,650.78,650.78,False,57.285,57.285,False,622.755,622.755,False
2016-10-19,685.95,685.95,False,68.25,68.25,False,20.59,20.59,False,16.575,16.575,False,28.09,28.09,False,26.22,26.22,False,6.015,6.015,False,10.625,10.625,False,37.345,37.345,False,37.33,37.33,False,5.395,5.395,False,27.515,27.515,False,27.725,27.725,False,27.545,27.545,False,8.455,8.455,False,21.88,21.88,False,13.72,13.72,False,42.365,42.365,False,4.6,4.6,False,1.295,1.295,False,37.9,37.9,False,24.66,24.66,False,13.115,13.115,False,12.97,12.97,False,36.9,36.9,False,21.225,21.225,False,9.41,9.41,False,19.725,19.725,False,43.25,43.25,False,142.84,142.84,False,462.725,462.725,False,128.51,128.51,False,1042.89,1042.89,False,657.045,657.045,False,57.255,57.255,False,628.15,628.15,False
2016-10-20,688.245,688.245,False,67.75,67.75,False,20.38,20.38,False,16.65,16.65,False,28.83,28.83,False,25.87,25.87,False,6.225,6.225,False,10.5,10.5,False,36.415,36.415,False,37.33,37.33,False,5.35,5.35,False,27.745,27.745,False,27.375,27.375,False,27.5,27.5,False,8.41,8.41,False,22.185,22.185,False,13.675,13.675,False,42.585,42.585,False,4.63,4.63,False,1.28,1.28,False,38.25,38.25,False,24.575,24.575,False,13.095,13.095,False,12.995,12.995,False,36.85,36.85,False,21.325,21.325,False,9.42,9.42,False,19.63,19.63,False,43.3,43.3,False,143.535,143.535,False,463.8,463.8,False,127.705,127.705,False,1042.985,1042.985,False,658.475,658.475,False,57.435,57.435,False,628.57,628.57,False
2016-10-21,685.65,685.65,False,67.6,67.6,False,20.21,20.21,False,16.555,16.555,False,29.025,29.025,False,25.335,25.335,False,6.4,6.4,False,10.475,10.475,False,36.1,36.1,False,37.12,37.12,False,5.33,5.33,False,27.79,27.79,False,27.3,27.3,False,27.43,27.43,False,8.41,8.41,False,22.36,22.36,False,13.655,13.655,False,42.205,42.205,False,4.625,4.625,False,1.275,1.275,False,37.7,37.7,False,24.07,24.07,False,13.095,13.095,False,12.925,12.925,False,36.8,36.8,False,21.625,21.625,False,9.26,9.26,False,19.56,19.56,False,43.0,43.0,False,143.04,143.04,False,461.59,461.59,False,126.49,126.49,False,1041.295,1041.295,False,656.24,656.24,False,57.795,57.795,False,627.225,627.225,False
2016-10-24,681.36,681.36,False,67.75,67.75,False,19.91,19.91,False,16.605,16.605,False,28.79,28.79,False,24.915,24.915,False,6.28,6.28,False,10.35,10.35,False,35.725,35.725,False,36.925,36.925,False,5.305,5.305,False,27.195,27.195,False,27.5,27.5,False,27.13,27.13,False,8.365,8.365,False,22.12,22.12,False,13.85,13.85,False,41.185,41.185,False,4.61,4.61,False,1.25,1.25,False,37.35,37.35,False,23.82,23.82,False,13.065,13.065,False,12.85,12.85,False,36.55,36.55,False,21.325,21.325,False,9.225,9.225,False,19.42,19.42,False,42.75,42.75,False,140.67,140.67,False,461.49,461.49,False,124.65,124.65,False,1042.245,1042.245,False,651.73,651.73,False,57.315,57.315,False,624.635,624.635,False
2016-10-25,674.31,674.31,False,67.85,67.85,False,19.97,19.97,False,16.555,16.555,False,28.405,28.405,False,24.76,24.76,False,6.18,6.18,False,10.3,10.3,False,35.1,35.1,False,36.93,36.93,False,5.255,5.255,False,26.92,26.92,False,27.2,27.2,False,26.52,26.52,False,8.365,8.365,False,21.715,21.715,False,13.785,13.785,False,41.375,41.375,False,4.7,4.7,False,1.28,1.28,False,36.5,36.5,False,23.685,23.685,False,13.31,13.31,False,12.715,12.715,False,35.75,35.75,False,21.175,21.175,False,9.195,9.195,False,19.325,19.325,False,42.575,42.575,False,139.24,139.24,False,456.67,456.67,False,124.195,124.195,False,1039.52,1039.52,False,644.16,644.16,False,57.25,57.25,False,624.135,624.135,False
2016-10-26,673.49,673.49,False,67.75,67.75,False,19.97,19.97,False,16.38,16.38,False,27.9,27.9,False,24.755,24.755,False,6.12,6.12,False,10.35,10.35,False,35.075,35.075,False,36.84,36.84,False,5.275,5.275,False,26.75,26.75,False,27.15,27.15,False,26.33,26.33,False,8.315,8.315,False,21.38,21.38,False,13.735,13.735,False,41.315,41.315,False,4.805,4.805,False,1.37,1.37,False,35.9,35.9,False,23.505,23.505,False,13.405,13.405,False,12.58,12.58,False,35.55,35.55,False,20.975,20.975,False,9.09,9.09,False,19.555,19.555,False,42.4,42.4,False,139.285,139.285,False,454.305,454.305,False,124.315,124.315,False,1036.265,1036.265,False,642.16,642.16,False,57.04,57.04,False,623.385,623.385,False
2016-10-27,674.255,674.255,False,67.5,67.5,False,19.835,19.835,False,16.115,16.115,False,27.795,27.795,False,24.69,24.69,False,6.085,6.085,False,10.09,10.09,False,34.79,34.79,False,36.76,36.76,False,5.245,5.245,False,26.61,26.61,False,27.225,27.225,False,26.335,26.335,False,8.22,8.22,False,21.5,21.5,False,13.67,13.67,False,41.28,41.28,False,4.875,4.875,False,1.355,1.355,False,36.075,36.075,False,23.505,23.505,False,13.41,13.41,False,12.345,12.345,False,35.8,35.8,False,20.85,20.85,False,9.005,9.005,False,19.72,19.72,False,42.45,42.45,False,139.88,139.88,False,451.125,451.125,False,124.685,124.685,False,1043.625,1043.625,False,642.155,642.155,False,57.275,57.275,False,622.1,622.1,False
2016-10-28,680.075,680.075,False,67.55,67.55,False,19.925,19.925,False,16.12,16.12,False,27.94,27.94,False,24.715,24.715,False,6.24,6.24,False,10.05,10.05,False,34.96,34.96,False,36.95,36.95,False,5.39,5.39,False,26.755,26.755,False,27.425,27.425,False,26.885,26.885,False,8.17,8.17,False,22.12,22.12,False,13.695,13.695,False,41.25,41.25,False,4.935,4.935,False,1.355,1.355,False,36.25,36.25,False,23.595,23.595,False,13.7,13.7,False,12.465,12.465,False,36.15,36.15,False,20.85,20.85,False,8.935,8.935,False,19.8,19.8,False,42.9,42.9,False,141.115,141.115,False,452.415,452.415,False,124.285,124.285,False,1051.83,1051.83,False,647.23,647.23,False,57.99,57.99,False,625.065,625.065,False
2016-10-31,679.57,679.57,False,65.45,65.45,False,20.05,20.05,False,16.31,16.31,False,27.73,27.73,False,24.715,24.715,False,6.805,6.805,False,10.225,10.225,False,34.475,34.475,False,37.225,37.225,False,5.275,5.275,False,26.725,26.725,False,27.4,27.4,False,27.1,27.1,False,8.17,8.17,False,22.62,22.62,False,13.695,13.695,False,42.49,42.49,False,4.89,4.89,False,1.37,1.37,False,36.1,36.1,False,22.615,22.615,False,13.565,13.565,False,12.23,12.23,False,36.225,36.225,False,21.05,21.05,False,8.81,8.81,False,20.03,20.03,False,42.775,42.775,False,140.87,140.87,False,452.035,452.035,False,123.72,123.72,False,1045.305,1045.305,False,646.75,646.75,False,58.805,58.805,False,627.69,627.69,False
2016-11-01,674.465,674.465,False,65.35,65.35,False,19.905,19.905,False,16.1,16.1,False,27.49,27.49,False,24.665,24.665,False,6.875,6.875,False,10.125,10.125,False,34.055,34.055,False,37.02,37.02,False,5.145,5.145,False,26.655,26.655,False,27.05,27.05,False,27.19,27.19,False,8.075,8.075,False,22.535,22.535,False,13.66,13.66,False,41.725,41.725,False,4.89,4.89,False,1.325,1.325,False,36.0,36.0,False,21.525,21.525,False,13.455,13.455,False,11.665,11.665,False,35.95,35.95,False,20.975,20.975,False,8.625,8.625,False,19.885,19.885,False,42.675,42.675,False,140.28,140.28,False,448.365,448.365,False,122.5,122.5,False,1044.035,1044.035,False,643.05,643.05,False,59.725,59.725,False,624.955,624.955,False
2016-11-02,674.77,674.77,False,64.75,64.75,False,19.815,19.815,False,16.07,16.07,False,27.755,27.755,False,24.665,24.665,False,6.935,6.935,False,10.05,10.05,False,34.525,34.525,False,36.635,36.635,False,5.215,5.215,False,26.37,26.37,False,26.725,26.725,False,26.63,26.63,False,8.07,8.07,False,22.5,22.5,False,13.64,13.64,False,41.435,41.435,False,4.905,4.905,False,1.305,1.305,False,35.95,35.95,False,21.455,21.455,False,13.225,13.225,False,11.665,11.665,False,35.675,35.675,False,20.875,20.875,False,8.35,8.35,False,19.84,19.84,False,42.75,42.75,False,139.93,139.93,False,446.275,446.275,False,122.875,122.875,False,1041.105,1041.105,False,639.795,639.795,False,58.965,58.965,False,619.875,619.875,False
2016-11-03,666.63,666.63,False,63.4,63.4,False,19.31,19.31,False,15.97,15.97,False,27.395,27.395,False,24.575,24.575,False,6.78,6.78,False,9.95,9.95,False,34.265,34.265,False,35.86,35.86,False,5.14,5.14,False,25.535,25.535,False,26.2,26.2,False,26.115,26.115,False,8.115,8.115,False,21.915,21.915,False,13.55,13.55,False,41.15,41.15,False,4.83,4.83,False,1.28,1.28,False,35.65,35.65,False,21.545,21.545,False,13.115,13.115,False,11.14,11.14,False,35.0,35.0,False,20.55,20.55,False,8.265,8.265,False,19.255,19.255,False,42.325,42.325,False,139.145,139.145,False,441.235,441.235,False,121.79,121.79,False,1039.465,1039.465,False,632.22,632.22,False,58.25,58.25,False,606.725,606.725,False
2016-11-04,667.035,667.035,False,62.3,62.3,False,19.5,19.5,False,15.98,15.98,False,27.125,27.125,False,24.575,24.575,False,6.665,6.665,False,10.2,10.2,False,34.72,34.72,False,35.95,35.95,False,5.13,5.13,False,25.395,25.395,False,26.45,26.45,False,26.4,26.4,False,8.17,8.17,False,22.32,22.32,False,13.375,13.375,False,41.19,41.19,False,4.87,4.87,False,1.29,1.29,False,35.95,35.95,False,21.615,21.615,False,13.27,13.27,False,11.455,11.455,False,35.05,35.05,False,20.375,20.375,False,8.335,8.335,False,19.47,19.47,False,42.35,42.35,False,139.29,139.29,False,440.69,440.69,False,121.36,121.36,False,1044.0,1044.0,False,633.15,633.15,False,58.365,58.365,False,607.795,607.795,False
2016-11-07,670.485,670.485,False,64.0,64.0,False,19.52,19.52,False,16.0,16.0,False,27.435,27.435,False,24.69,24.69,False,6.605,6.605,False,10.125,10.125,False,34.985,34.985,False,36.21,36.21,False,5.145,5.145,False,25.465,25.465,False,26.6,26.6,False,26.97,26.97,False,8.26,8.26,False,23.07,23.07,False,13.33,13.33,False,41.155,41.155,False,4.925,4.925,False,1.285,1.285,False,36.0,36.0,False,21.66,21.66,False,13.425,13.425,False,11.46,11.46,False,35.675,35.675,False,20.475,20.475,False,8.475,8.475,False,19.42,19.42,False,42.575,42.575,False,138.705,138.705,False,444.665,444.665,False,124.24,124.24,False,1046.66,1046.66,False,636.26,636.26,False,58.545,58.545,False,612.1,612.1,False
2016-11-08,676.025,676.025,False,65.15,65.15,False,20.02,20.02,False,16.0,16.0,False,27.275,27.275,False,24.73,24.73,False,6.635,6.635,False,10.05,10.05,False,34.935,34.935,False,36.65,36.65,False,5.2,5.2,False,25.875,25.875,False,27.025,27.025,False,27.67,27.67,False,8.265,8.265,False,23.7,23.7,False,13.425,13.425,False,41.18,41.18,False,4.95,4.95,False,1.285,1.285,False,36.0,36.0,False,22.525,22.525,False,13.445,13.445,False,11.525,11.525,False,36.225,36.225,False,20.75,20.75,False,8.445,8.445,False,19.515,19.515,False,42.75,42.75,False,138.705,138.705,False,447.36,447.36,False,125.005,125.005,False,1046.27,1046.27,False,641.67,641.67,False,59.065,59.065,False,618.99,618.99,False
2016-11-09,666.57,666.57,False,63.75,63.75,False,19.975,19.975,False,15.855,15.855,False,27.1,27.1,False,24.335,24.335,False,6.395,6.395,False,9.95,9.95,False,34.815,34.815,False,35.755,35.755,False,5.06,5.06,False,24.945,24.945,False,26.1,26.1,False,27.005,27.005,False,8.165,8.165,False,22.885,22.885,False,13.0,13.0,False,40.865,40.865,False,4.81,4.81,False,1.255,1.255,False,35.625,35.625,False,21.8,21.8,False,13.135,13.135,False,11.185,11.185,False,35.65,35.65,False,20.125,20.125,False,8.22,8.22,False,19.13,19.13,False,42.45,42.45,False,136.575,136.575,False,438.365,438.365,False,122.235,122.235,False,1036.735,1036.735,False,631.18,631.18,False,58.82,58.82,False,604.985,604.985,False
2016-11-10,674.415,674.415,False,65.15,65.15,False,20.27,20.27,False,15.875,15.875,False,27.71,27.71,False,24.645,24.645,False,6.595,6.595,False,10.075,10.075,False,34.815,34.815,False,36.38,36.38,False,5.29,5.29,False,25.655,25.655,False,26.7,26.7,False,27.765,27.765,False,8.165,8.165,False,24.1,24.1,False,13.28,13.28,False,41.115,41.115,False,4.89,4.89,False,1.27,1.27,False,36.175,36.175,False,22.375,22.375,False,13.295,13.295,False,11.74,11.74,False,36.475,36.475,False,20.6,20.6,False,8.365,8.365,False,19.345,19.345,False,42.8,42.8,False,138.945,138.945,False,446.87,446.87,False,124.685,124.685,False,1045.22,1045.22,False,639.15,639.15,False,59.28,59.28,False,615.77,615.77,False
2016-11-11,678.145,678.145,False,64.5,64.5,False,20.26,20.26,False,15.885,15.885,False,27.83,27.83,False,24.6,24.6,False,7.005,7.005,False,10.05,10.05,False,34.715,34.715,False,36.735,36.735,False,5.465,5.465,False,25.61,25.61,False,26.5,26.5,False,27.4,27.4,False,8.12,8.12,False,24.16,24.16,False,13.305,13.305,False,41.34,41.34,False,4.905,4.905,False,1.26,1.26,False,35.9,35.9,False,21.85,21.85,False,13.295,13.295,False,11.71,11.71,False,36.425,36.425,False,20.575,20.575,False,8.32,8.32,False,19.94,19.94,False,43.175,43.175,False,138.945,138.945,False,445.99,445.99,False,128.325,128.325,False,1039.875,1039.875,False,641.39,641.39,False,59.41,59.41,False,620.74,620.74,False
2016-11-14,676.205,676.205,False,62.95,62.95,False,20.16,20.16,False,15.83,15.83,False,28.13,28.13,False,24.485,24.485,False,7.085,7.085,False,9.95,9.95,False,34.235,34.235,False,36.46,36.46,False,5.44,5.44,False,25.345,25.345,False,26.2,26.2,False,27.385,27.385,False,8.075,8.075,False,24.395,24.395,False,13.23,13.23,False,40.045,40.045,False,4.865,4.865,False,1.27,1.27,False,35.05,35.05,False,21.5,21.5,False,13.515,13.515,False,11.555,11.555,False,36.0,36.0,False,20.225,20.225,False,8.095,8.095,False,20.215,20.215,False,43.85,43.85,False,137.315,137.315,False,441.375,441.375,False,131.225,131.225,False,1046.69,1046.69,False,638.185,638.185,False,59.64,59.64,False,616.15,616.15,False
2016-11-15,673.64,673.64,False,62.85,62.85,False,19.975,19.975,False,15.83,15.83,False,28.405,28.405,False,25.04,25.04,False,7.105,7.105,False,9.7,9.7,False,34.075,34.075,False,36.59,36.59,False,5.4,5.4,False,25.51,25.51,False,26.475,26.475,False,27.835,27.835,False,8.025,8.025,False,24.81,24.81,False,13.165,13.165,False,39.855,39.855,False,5.02,5.02,False,1.295,1.295,False,35.05,35.05,False,21.675,21.675,False,13.54,13.54,False,11.51,11.51,False,36.0,36.0,False,20.225,20.225,False,7.95,7.95,False,20.43,20.43,False,43.025,43.025,False,136.28,136.28,False,440.39,440.39,False,131.67,131.67,False,1039.06,1039.06,False,636.755,636.755,False,59.6,59.6,False,617.645,617.645,False
2016-11-16,675.425,675.425,False,62.85,62.85,False,19.96,19.96,False,15.83,15.83,False,28.405,28.405,False,25.175,25.175,False,7.14,7.14,False,9.845,9.845,False,34.125,34.125,False,36.715,36.715,False,5.6,5.6,False,25.775,25.775,False,26.6,26.6,False,28.18,28.18,False,7.885,7.885,False,24.755,24.755,False,13.07,13.07,False,40.295,40.295,False,5.195,5.195,False,1.305,1.305,False,35.35,35.35,False,22.125,22.125,False,13.52,13.52,False,11.575,11.575,False,35.75,35.75,False,20.325,20.325,False,8.095,8.095,False,20.45,20.45,False,42.95,42.95,False,136.375,136.375,False,439.63,439.63,False,130.455,130.455,False,1040.26,1040.26,False,639.36,639.36,False,59.3,59.3,False,619.825,619.825,False
2016-11-17,674.805,674.805,False,62.0,62.0,False,19.83,19.83,False,15.72,15.72,False,28.155,28.155,False,25.155,25.155,False,6.955,6.955,False,9.75,9.75,False,34.03,34.03,False,36.48,36.48,False,5.935,5.935,False,25.655,25.655,False,27.0,27.0,False,28.05,28.05,False,7.835,7.835,False,24.425,24.425,False,13.04,13.04,False,40.235,40.235,False,5.21,5.21,False,1.29,1.29,False,35.05,35.05,False,21.95,21.95,False,13.835,13.835,False,11.56,11.56,False,35.575,35.575,False,20.225,20.225,False,8.005,8.005,False,20.31,20.31,False,42.425,42.425,False,137.12,137.12,False,436.63,436.63,False,132.13,132.13,False,1051.355,1051.355,False,637.24,637.24,False,59.27,59.27,False,616.74,616.74,False
2016-11-18,672.165,672.165,False,61.25,61.25,False,19.715,19.715,False,15.59,15.59,False,28.16,28.16,False,25.025,25.025,False,6.92,6.92,False,9.6,9.6,False,33.905,33.905,False,36.48,36.48,False,5.74,5.74,False,25.37,25.37,False,26.65,26.65,False,27.755,27.755,False,7.785,7.785,False,24.57,24.57,False,13.0,13.0,False,40.45,40.45,False,5.145,5.145,False,1.275,1.275,False,35.0,35.0,False,21.525,21.525,False,13.98,13.98,False,11.39,11.39,False,35.55,35.55,False,20.075,20.075,False,7.895,7.895,False,20.665,20.665,False,42.65,42.65,False,135.985,135.985,False,434.04,434.04,False,131.39,131.39,False,1054.62,1054.62,False,634.53,634.53,False,59.37,59.37,False,615.095,615.095,False
2016-11-21,673.345,673.345,False,60.9,60.9,False,19.61,19.61,False,15.735,15.735,False,28.33,28.33,False,25.045,25.045,False,6.84,6.84,False,9.725,9.725,False,33.67,33.67,False,36.72,36.72,False,5.925,5.925,False,25.42,25.42,False,26.5,26.5,False,27.7,27.7,False,7.79,7.79,False,25.54,25.54,False,12.925,12.925,False,40.235,40.235,False,5.175,5.175,False,1.295,1.295,False,34.6,34.6,False,22.0,22.0,False,14.035,14.035,False,11.395,11.395,False,35.65,35.65,False,20.05,20.05,False,8.09,8.09,False,20.88,20.88,False,42.4,42.4,False,136.535,136.535,False,436.46,436.46,False,130.33,130.33,False,1051.445,1051.445,False,636.61,636.61,False,59.55,59.55,False,617.45,617.45,False
2016-11-22,678.1,678.1,False,61.2,61.2,False,19.8,19.8,False,15.925,15.925,False,28.255,28.255,False,24.995,24.995,False,6.81,6.81,False,9.6,9.6,False,32.905,32.905,False,36.78,36.78,False,6.235,6.235,False,25.635,25.635,False,26.575,26.575,False,28.085,28.085,False,7.88,7.88,False,26.005,26.005,False,12.9,12.9,False,40.585,40.585,False,5.195,5.195,False,1.285,1.285,False,34.6,34.6,False,23.0,23.0,False,13.985,13.985,False,11.65,11.65,False,35.825,35.825,False,20.275,20.275,False,8.175,8.175,False,20.645,20.645,False,42.55,42.55,False,137.865,137.865,False,439.31,439.31,False,129.55,129.55,False,1049.755,1049.755,False,641.045,641.045,False,59.335,59.335,False,619.32,619.32,False
2016-11-23,681.965,681.965,False,62.1,62.1,False,19.55,19.55,False,16.045,16.045,False,28.5,28.5,False,24.89,24.89,False,6.875,6.875,False,9.605,9.605,False,32.19,32.19,False,37.145,37.145,False,6.175,6.175,False,25.77,25.77,False,27.0,27.0,False,27.965,27.965,False,7.835,7.835,False,25.825,25.825,False,12.92,12.92,False,42.07,42.07,False,5.25,5.25,False,1.28,1.28,False,34.475,34.475,False,22.75,22.75,False,14.05,14.05,False,11.72,11.72,False,36.225,36.225,False,20.3,20.3,False,8.265,8.265,False,20.435,20.435,False,42.675,42.675,False,137.915,137.915,False,444.24,444.24,False,128.995,128.995,False,1050.595,1050.595,False,646.625,646.625,False,59.05,59.05,False,625.24,625.24,False
2016-11-24,680.0,680.0,False,62.4,62.4,False,19.2,19.2,False,15.855,15.855,False,28.615,28.615,False,24.78,24.78,False,6.675,6.675,False,9.6,9.6,False,31.675,31.675,False,37.715,37.715,False,6.47,6.47,False,25.635,25.635,False,27.275,27.275,False,27.955,27.955,False,7.835,7.835,False,26.37,26.37,False,12.855,12.855,False,44.585,44.585,False,5.235,5.235,False,1.275,1.275,False,34.775,34.775,False,23.1,23.1,False,14.05,14.05,False,11.535,11.535,False,36.125,36.125,False,20.2,20.2,False,8.195,8.195,False,20.34,20.34,False,42.375,42.375,False,135.835,135.835,False,441.675,441.675,False,129.27,129.27,False,1052.825,1052.825,False,648.455,648.455,False,58.93,58.93,False,631.6,631.6,False
2016-11-25,675.175,675.175,False,62.25,62.25,False,18.775,18.775,False,15.695,15.695,False,28.64,28.64,False,24.8,24.8,False,6.415,6.415,False,9.69,9.69,False,31.625,31.625,False,37.61,37.61,False,6.37,6.37,False,25.565,25.565,False,27.7,27.7,False,27.93,27.93,False,7.835,7.835,False,26.48,26.48,False,12.83,12.83,False,43.825,43.825,False,5.17,5.17,False,1.27,1.27,False,35.125,35.125,False,22.9,22.9,False,14.455,14.455,False,11.3,11.3,False,35.9,35.9,False,20.075,20.075,False,8.14,8.14,False,20.45,20.45,False,42.0,42.0,False,133.42,133.42,False,439.435,439.435,False,128.675,128.675,False,1063.575,1063.575,False,645.26,645.26,False,58.435,58.435,False,629.675,629.675,False
2016-11-28,668.415,668.415,False,60.55,60.55,False,18.35,18.35,False,15.52,15.52,False,28.43,28.43,False,24.78,24.78,False,6.2,6.2,False,9.625,9.625,False,31.8,31.8,False,37.12,37.12,False,6.24,6.24,False,25.275,25.275,False,27.6,27.6,False,27.415,27.415,False,8.03,8.03,False,26.21,26.21,False,12.705,12.705,False,41.885,41.885,False,5.085,5.085,False,1.26,1.26,False,34.05,34.05,False,22.075,22.075,False,14.275,14.275,False,11.3,11.3,False,35.525,35.525,False,19.675,19.675,False,7.895,7.895,False,20.27,20.27,False,41.8,41.8,False,129.475,129.475,False,433.895,433.895,False,127.335,127.335,False,1052.1,1052.1,False,635.93,635.93,False,58.265,58.265,False,622.415,622.415,False
2016-11-29,663.025,663.025,False,59.45,59.45,False,18.275,18.275,False,15.495,15.495,False,28.4,28.4,False,24.52,24.52,False,6.245,6.245,False,9.575,9.575,False,30.925,30.925,False,36.72,36.72,False,6.255,6.255,False,25.2,25.2,False,27.6,27.6,False,27.03,27.03,False,8.21,8.21,False,26.09,26.09,False,12.685,12.685,False,40.52,40.52,False,5.075,5.075,False,1.25,1.25,False,34.25,34.25,False,22.1,22.1,False,14.275,14.275,False,11.3,11.3,False,35.15,35.15,False,19.775,19.775,False,7.655,7.655,False,20.24,20.24,False,42.0,42.0,False,130.755,130.755,False,429.34,429.34,False,125.51,125.51,False,1044.94,1044.94,False,628.105,628.105,False,57.95,57.95,False,617.57,617.57,False
